actor_id,repo_id,org_id
99515,89356846,7931884
538020,31922373,5551888
9006614,329317992,4947323
16672,237101990,75422552
26505250,138044144,26505134
74184192,344764556,66351640
22429695,39464018,47359
2021355,30161665,14214240
39814207,246842722,50632908
15694665,347563992,80561002
48276564,351303318,3196067
43066612,355947062,82142536
29394,86003479,28514911
665810,84766158,10536621
82378434,99262683,12508788
879060,314326525,7392261
17980844,41589337,20912696
6025220,2669041,487568
879060,314326525,7392261
665810,84766158,10536621
11850024,158502763,14022058
665810,84766158,10536621
19714,13382466,8184731
444316,46702432,4681637
1161992,50365232,66415983
718169,22442668,792337
288205,353800906,62722320
288205,353800906,62722320
1751612,6148317,1058467
4233394,353594318,15049218
404393,13271888,5647483
22816159,684382,230228
2486961,9759448,47359
331092,1381673,517980
444316,46702432,4681637
18526439,344764556,66351640
11330676,185199202,41768318
33421961,310392481,72261547
11330676,185199202,41768318
5395690,35223810,11098337
810536,336844916,35116292
4230968,285278560,56349611
444316,46702432,4681637
444316,46702432,4681637
33421961,310392481,72261547
5638499,250263461,45689142
3324866,187960328,22210477
7882645,234313690,49533052
7882645,234313690,49533052
7882645,234313690,49533052
4230968,285278560,56349611
444316,46702432,4681637
998536,350930956,18461506
4230968,285278560,56349611
53164,6786166,1841483
5792097,286999293,16247783
53164,6786166,1841483
3219081,311480802,54476045
25839884,202429703,42357678
39814207,246842722,50632908
26450235,158256479,47359
59728838,353679663,80662535
4230968,285278560,56349611
24876890,345717033,19764309
5792097,286999293,16247783
49699333,73648678,65030610
16480203,260272619,761456
29708087,46522468,9828093
39814207,246842722,50632908
59728838,353679663,80662535
29708087,46522468,9828093
4451022,289829423,6210390
1556658,13519594,29008156
67998817,355574682,8874047
14925901,150624995,28014670
16672,237101990,75422552
80104996,54298946,51444087
29708087,46522468,9828093
588224,134334760,17888862
2087935,357796117,2824585
6042081,148553905,1778935
22777892,507775,6764390
80104996,54298946,51444087
588224,134334760,17888862
59914581,357894537,82509702
6241635,111860063,16785467
17980844,39464018,47359
80089327,207143944,6940476
41898282,104457155,31284465
29337454,180539521,572452
7117301,61403402,41346473
491659,1099265,486082
80104996,54298946,51444087
4889846,802699,61079791
7578141,19745004,6368483
5106647,206317,47359
491659,1099265,486082
80104996,54298946,51444087
28437097,242129770,16915932
59648138,267510675,1294177
26436338,55822787,7375880
126646,1181927,528860
62279048,194346531,6154722
23403047,4128353,317889
353872,2932773,28109
17616728,357891744,16561652
46168266,348396204,205992
15239388,311657093,45397464
39814207,108999021,33254749
30239892,226974977,51456978
13025337,130132057,5446553
2021355,30161665,14214240
12862027,157016380,43043628
62279048,194346531,6154722
49305340,313873943,20533826
39814207,108999021,33254749
1044774,267429516,39800481
791189,244694174,61027988
1044774,267429516,39800481
13025337,130132057,5446553
67973730,241967004,44277073
56647090,1334369,602612
31692,69954837,56826428
62246455,330919230,4633919
2021355,30161665,14214240
952007,355465112,59565604
644713,3655561,1089805
1779930,50386243,6233994
1779930,50386243,6233994
28710693,355954615,82164512
75433959,49904068,792337
18202172,124531267,18657183
1779930,50386243,6233994
1779930,50386243,6233994
45124381,353838715,81780690
37845953,216948313,50844873
41898282,319403801,75469443
77093538,269535497,13644056
19728,357894554,72732719
1878860,23649904,32083819
16357664,73954947,20506834
52637769,114581326,39103922
42723993,325385871,50807955
77093538,269535497,13644056
77093538,269535497,13644056
41898282,301005432,4702230
19728,357894554,72732719
69748512,216391224,56713226
26378046,5367323,2510186
19369293,284908954,60068210
39328879,321688989,74548484
43035978,105802846,2232217
14925901,150624995,28014670
73534923,303341937,47631993
8517910,90270884,8158177
26634292,204673264,20769039
15216359,25379390,13118737
15216359,25379390,13118737
24904825,307744605,13644056
26634292,204673264,20769039
226063,9193949,4143872
39559610,9982697,70167389
81805756,228425329,13038032
41898282,276649008,64924476
26634292,204673264,20769039
82362739,357079829,82362739
8361299,22637619,8361145
8361299,22637619,8361145
94937,313168469,2289840
27856297,164464447,20586649
26634292,204673264,20769039
30906710,116938442,14280338
8361299,22637619,8361145
4267517,309719523,643070
41898282,11008207,33043890
4230968,285278560,56349611
6548787,356899385,82269142
24683184,93381875,6844498
6548787,356899385,82269142
27856297,164464447,20586649
8361299,22637619,8361145
8361299,22637619,8361145
22399093,299546852,52448870
81659023,129765340,8825476
37845953,285495016,50844873
70329443,93446047,5185491
90316,259586079,31523682
30794658,133717061,5680605
34140034,233019120,59727626
226063,9193949,4143872
553127,357887117,79169483
10801886,355603351,81699259
41898282,276649008,64924476
16718781,143297689,16495055
6764315,197197145,2036237
22777892,507775,6764390
23711488,357894568,82514703
6548787,356899385,82269142
44583679,215530281,56998921
782704,7716883,3320903
288205,353800906,62722320
2196685,328799483,78982867
4476992,355159550,39147399
288205,353800906,62722320
82515587,155220641,25720743
182601,350228332,63270280
37845953,285495016,50844873
26447601,223111054,24789825
75433959,75224144,792337
5556794,60243197,19211038
24639769,239769118,9674966
1878860,23649904,32083819
49699333,97698189,878437
49699333,97698189,878437
782704,7716883,3320903
46320202,198406038,41825953
79414145,351826704,81429683
50226895,333368555,44651383
8517910,49138417,8158177
45269063,156560066,22817111
37120330,100346588,37238315
26937327,255614514,5744410
26020997,153093579,18461506
53280725,357215990,81176227
16672,237101990,75422552
45269063,156560066,22817111
728958,350857750,81265176
5555349,7833168,6764390
765472,205015380,16320810
20330615,269589142,66062182
2324340,333441743,67655141
73110625,163422858,46222928
26020997,153093579,18461506
45269063,156560066,22817111
1170974,282974777,18539691
69620201,298199924,39362838
26447601,223111054,24789825
29139614,116619426,24787695
16902559,357665277,16902559
10977034,33241539,5947494
713090,145102495,36901296
8327751,271250363,72999283
19728,357894585,72732719
26937327,255614514,5744410
11883225,351152265,79704942
1615430,219756474,46221142
10999,15111821,7195757
69620201,298199924,39362838
69620201,298199924,39362838
8517910,49138417,8158177
19202395,20580498,13629408
35907364,162672577,23534030
35907364,162672577,23534030
20739535,259586079,31523682
32495334,327703431,64924476
19728,357894585,72732719
51852361,269454659,13644056
18446410,352709525,8825476
43641857,98030539,44008388
74246744,140466175,36578213
801729,298247822,10464576
6535995,352996855,20172349
5295080,9759448,47359
39814207,247418251,16033589
48289065,125070132,23011937
37120330,100346588,37238315
49463229,150416640,15853348
6793242,188994504,8970229
7604138,80401279,727698
1804221,60901479,19211038
8517910,49138417,8158177
23662365,231757840,2055730
7923796,313403371,74401651
26436338,55822787,7375880
20407524,20580498,13629408
19728,357894585,72732719
7923796,313403371,74401651
77438487,268042230,64403099
19728,357894585,72732719
54281882,273106075,57158033
19728,357894585,72732719
8709134,223918844,63661783
26436338,55822787,7375880
77405508,356208708,3177442
70687014,346935460,71720323
6895650,55228249,18120975
10368581,62921553,22860722
61054769,20131603,6759814
2029470,120181748,36001875
79994928,162567634,18658529
23011488,357328038,81583186
77405508,356208708,3177442
15137898,342532606,68802611
79913779,288431736,11897326
79261510,340049532,79261554
42370118,357888171,42349901
10999,15111821,7195757
46958063,72685026,22479449
80954930,353067875,81640365
6180701,119743330,9439498
8517910,49138417,8158177
25544414,184419299,44205449
11140081,101895131,365230
4304478,41505718,11491926
1389908,22844864,8418310
79913779,288431736,11897326
10977034,33241539,5947494
45124381,353838715,81780690
2603011,212116761,52079682
8308069,75277003,24291394
10977034,33241539,5947494
42723993,325385871,50807955
331092,1381673,517980
45040969,77045004,56974
50814086,347969562,80624730
19465119,355559187,10245193
7882645,234313690,49533052
965550,103912073,9610977
24658249,41349039,13958706
67973730,241967004,44277073
78324143,334379645,3712281
79913779,286991282,11897326
65340564,229289804,2810941
7882645,234313690,49533052
7231396,109443246,44615001
193367,333812543,1312778
7882645,234313690,49533052
22728,357339538,80915497
33067446,87228090,2232217
39814207,247418251,16033589
72202893,203543581,38755350
7231396,109443246,44615001
61982638,44137852,10639145
6862621,200710337,43838009
8308069,75277003,24291394
44599998,3431193,993323
3323310,3251207,887802
39814207,247418251,16033589
10156873,124255953,52448870
82515587,305089628,73061634
33906690,348755554,70260562
4147639,111455867,25111032
50199132,86987524,18576163
35613825,342353763,79651359
74347264,351826704,81429683
2567083,98689193,453694
37082958,87869682,4430336
6235999,111455867,25111032
141611,328989238,67435213
12658759,344309787,42752491
14999,34207319,2099918
16672,237101990,75422552
10977034,33241539,5947494
20238579,246065412,36157565
44648596,208284553,22500524
644713,3655561,1089805
48754340,263918919,37515924
15676567,312523500,74368747
48026050,105889163,473596
44648596,208284553,22500524
2312534,213379441,14290521
17442406,349959774,58957548
12658759,344309787,42752491
3445092,341758190,25472841
41381927,177373545,71299837
4874009,342362563,72454548
43402556,105739672,826981
6235999,111455867,25111032
3333112,232264172,59597276
21315076,259652641,8754276
10975639,312257206,30841581
20224954,88991896,1673867
913004,139914932,47638783
12658759,344309787,42752491
4230968,285278560,56349611
56642507,51017761,379216
11133623,348289244,60583929
36628483,338614771,16650333
137111,27284432,26468931
13690987,69003818,4924049
20099589,265902019,43161188
73344441,159537834,38541875
80172573,352157981,80173884
36628483,338614771,16650333
25839884,24046239,8774340
56434676,351187010,9918669
73344441,159537834,38541875
30143812,215102779,62397138
41898282,3618133,37226233
53636947,353566046,81729551
137111,27284432,26468931
54281882,273106075,57158033
7472268,348728268,70103144
41898282,3618133,37226233
20424197,299409773,69590972
180050,93446321,777070
41898282,352707461,55410300
1082140,38753514,4418032
43438,120291584,8115255
17049613,123405590,58486392
5612003,240636695,42187908
61729317,313563493,10434571
10320413,217287181,51980670
80327576,352936824,81343035
65820,258291133,62680590
41898282,3618133,37226233
41898282,3618133,37226233
41898282,3618133,37226233
177011,569041,16928085
19231884,41923638,24190
41898282,3618133,37226233
41898282,352707461,55410300
5829095,61980658,20147732
5228437,249224872,18658295
8517910,264169770,8158177
19231884,41923638,24190
7582428,251642256,43830688
58216083,180846359,47431120
1452075,346731843,62709435
1561141,7609230,3082775
226063,9193949,4143872
54281882,273106075,57158033
216319,135593929,38773079
25156174,67077352,17076214
129737,170685176,24939818
4874009,342362563,72454548
933146,238411040,29565649
20407524,20580498,13629408
67319337,329618186,64403099
80440647,348506380,80791334
1078004,261199999,9728779
58422473,37743436,4633028
10772065,128209701,893264
4364466,117077746,17636279
20317649,271601189,54675094
5603551,340499469,75628359
33758634,85727675,16574396
3695158,118970914,35818844
10458143,39093389,6844498
1752493,73312295,16297194
20317649,271601189,54675094
50371753,311616280,64690027
5603551,340499469,75628359
36771401,93381875,6844498
6737342,282271803,68296977
82515175,805461,18713232
33758634,85727675,16574396
30651952,153097643,55443902
20622288,149818656,811839
23171752,354852465,8347661
30651952,153097643,55443902
30651952,153097643,55443902
68036859,341762303,76411635
713090,145102495,36901296
3173635,160482596,55325476
15606508,285791205,31106115
105702,344071324,3405039
501415,357893971,5390584
6862621,246658172,43838009
4212483,357484095,46610017
45124381,353838715,81780690
8517910,63793328,8158177
38665104,128089774,6308081
39514782,260175299,20440195
42723993,325385871,50807955
4623701,306116800,8897583
16672,237101990,75422552
49511927,356805557,48919877
33421961,310392481,72261547
1279749,139914932,47638783
33421961,310392481,72261547
1158036,329915378,67158171
284368,336217130,71823278
284368,336217130,71823278
2469783,98758976,13455738
12197739,330301715,69751846
4623701,306116800,8897583
77074877,86357639,7843154
77055377,219229302,52855167
42932906,3935748,259384
801017,13108586,972305
801017,13108586,972305
801017,13108586,972305
801017,13108586,972305
47525174,249966290,11848947
8517910,63793328,8158177
12803006,285582468,39045722
79417689,350414825,78791987
801017,13108586,972305
29708087,46522468,9828093
11054175,273194098,67098398
801017,13108586,972305
68391329,350383594,81245884
12301,16143,210414
41898282,204694095,11848947
1950062,93446113,314135
743320,28312955,13844975
45660476,357866301,11848947
35907364,162672577,23534030
62886901,302126753,52703439
35810911,137212033,12942297
3489808,192329516,35129469
35907364,162672577,23534030
57481331,40556106,13752566
491659,1099265,486082
36166686,339680282,78078316
8517910,264168728,8158177
53400870,28748255,35137722
37527411,50372538,2810941
228456,18571180,131943
26020997,153093579,18461506
67319337,260712390,64403099
425260,97922418,41703605
79913779,288431736,11897326
67319337,260712390,64403099
5086433,296824259,69795670
61820431,137416811,62960593
425260,97922418,41703605
663605,357894669,82220382
57320683,357880333,82512311
79913779,288431736,11897326
57320683,357880333,82512311
1279749,139914932,47638783
31356910,207136033,21010435
16744101,224706442,28398961
8517910,90270884,8158177
13572711,37370658,8184731
79913779,288431736,11897326
19637079,21459883,8057643
19637079,21459883,8057643
49699333,153093579,18461506
8517910,264168728,8158177
77612186,122977198,25032046
20778777,283970542,8245829
82515608,164140756,65931357
79913779,288431736,11897326
13344781,141711791,6467760
1279749,139914932,47638783
79913779,286991282,11897326
37845953,194751498,50844873
11883225,351152265,79704942
4223965,311346514,13854005
31356910,207136033,21010435
4118690,267769670,2542592
3333008,175899082,42784670
75433959,67828134,29074118
71242396,296824259,69795670
8517910,264168728,8158177
10261233,157616880,55937028
19728,357894681,72732719
8293321,253044228,50994705
368013,168070290,60902906
79913779,286991282,11897326
35731697,350386659,16878769
6056,73227062,1342004
6012307,317635114,36018178
3075783,330788501,75388309
3679296,357610498,45006215
42644638,354513462,42473767
19728,357894681,72732719
4153708,4191755,1668984
31348972,35890081,9141961
62659035,353023161,76554269
22344007,151619852,41340454
45397632,357448318,27268838
16672,237101990,75422552
8517910,264168728,8158177
6399679,14531737,528860
12897508,110539997,33289952
65258846,343369049,78728297
18312003,44446543,12966921
12925488,68125403,142880
31356910,207136033,21010435
81983858,352702324,8825476
31348972,35890081,9141961
56120837,12499251,5179750
42593623,241650922,13206016
46934286,326723805,5755339
6662054,7723911,3220763
6662054,7723911,3220763
6662054,7723911,3220763
6662054,7723911,3220763
6662054,7723911,3220763
6662054,7723911,3220763
19728,357894681,72732719
82508974,67749109,1335026
2612464,4542716,487568
2612464,4542716,487568
19728,357894681,72732719
19728,357894681,72732719
31356910,207136033,21010435
26028963,316626766,75123511
365855,224230574,1528944
72629236,325385871,50807955
987963,192959304,67331591
77166696,355858380,79134502
8517910,264168728,8158177
27495990,155592776,26627623
69196736,326994037,23452093
6835152,210716005,9141961
1562139,345653827,79975141
365855,224230574,1528944
99900,107729954,29101624
365855,224230574,1528944
22220689,356866423,79405364
1624604,301424296,52731005
38104944,321346977,7839689
145564,19279458,33871048
41898282,317634876,36018178
7884158,357894707,72487442
9825521,102404734,77164235
3778703,314497088,8429196
40403260,187097436,50552269
22429695,166018825,572452
182515,23083156,33663932
49699333,139914932,47638783
47788191,277982133,10245193
7884158,357894707,72487442
12586784,347972231,1373420
49699333,153093579,18461506
2732945,167356028,30029772
35952655,56700865,18120193
54113654,357894712,82472559
230230,15231212,887802
33673505,327369220,77555321
1323194,724712,5430905
64570001,334274271,80134844
22777892,507775,6764390
41990135,96090385,29857068
64570001,334274271,80134844
1956064,41881900,6154722
22777892,507775,6764390
47945643,298818104,7457237
74347264,351826704,81429683
67319337,268042230,64403099
246473,96440096,24954468
19007,353391650,67945471
69855837,357894728,69855837
3324866,9286853,22210477
26887752,102083576,47359
364860,244745009,44586252
75586,109872620,14176906
26887752,102083576,47359
3985564,9113580,1384620
13572711,40047260,8184731
364860,244745009,44586252
6053266,12440855,835441
66037475,355288061,82054574
5086433,296824259,69795670
2050743,210351618,49490009
41898282,265543993,40309595
77639735,344965422,80108686
80327595,352934577,81342957
9206310,105010691,19211038
1345116,125098880,3082775
72736223,153022221,49314127
791348,160528100,1608701
816968,9052236,6698688
20317649,271601189,54675094
59058909,334992416,58331216
20317649,271601189,54675094
52456572,40136600,28214161
34524492,33702544,5997976
7204669,3199586,6001315
67410314,756485,280216
4640157,158696742,14022058
71242396,296824259,69795670
332810,26758825,70534
29671338,271260735,41719791
1884116,94658395,22631371
48614659,269535497,13644056
254095,288333013,30892445
9948256,305995811,24939818
75479266,355575158,8874047
43254280,148298619,8597527
48614659,269535497,13644056
62008897,6899875,1756674
35907364,162672577,23534030
690456,299584184,7174390
36004580,89694026,28014670
35907364,162672577,23534030
8290574,18812525,5658700
69196736,326994037,23452093
36004580,89694026,28014670
12232750,318114559,37794962
863807,52121329,56542697
332810,26758825,70534
16672,237101990,75422552
332810,26758825,70534
13847640,296038224,11848947
43336822,301712273,41768318
16883368,357879936,1851075
29708087,46522468,9828093
43392677,250135810,36015203
77224854,248757874,62430948
30164659,223111054,24789825
2916380,257620221,2916400
43481553,93853259,25008760
863807,52121329,56542697
79325127,245269602,57256671
23338446,120745719,12897176
1439914,29455529,5142645
5277445,53040596,17613776
67319337,268027139,64403099
36194019,33258973,5713248
36194019,33258973,5713248
10604229,290175689,3778081
58416744,266748005,11848947
10604229,290175689,3778081
3195906,89690315,1200269
60650620,285943408,60541061
896472,49052669,5330583
37845953,194751519,50844873
77858757,90848828,26278316
661450,203468353,34047804
41898282,352933573,79776288
1021863,355460205,48178320
43438,120291584,8115255
254095,288333013,30892445
254095,288333013,30892445
42739500,292627258,25207670
193367,333812543,1312778
1104661,15823460,16851431
1341245,51501355,47359
193367,333812543,1312778
54279445,36891867,139426
2215854,79584587,16574
193367,333812543,1312778
9579702,357212411,75686624
227792,138754790,82039556
27856297,292590031,13138290
254095,288333013,30892445
77798312,216628419,35380635
21315076,259652641,8754276
193367,333812543,1312778
12242338,18294,12955944
18120951,356323562,44093098
27856297,292590031,13138290
35799796,63809205,1342004
35799796,63809205,1342004
27856297,292590031,13138290
1470446,67282863,26797616
4451022,289829423,6210390
72202893,203543581,38755350
13133678,76342242,67037082
75433959,158409601,45756839
4451022,289829423,6210390
23476292,65914086,22474646
3333008,175899082,42784670
24513196,106745098,15012778
39346254,120638268,562236
48914904,344815477,80107941
7047876,247624004,14942270
927669,356966142,77679615
3333008,175899082,42784670
59967451,149121954,41768318
254095,288333013,30892445
23410978,106879360,695105
55545820,166008577,17888862
5394345,221558839,50423532
17615050,331484084,53708569
13366795,116165188,2810941
24896311,323721661,58386951
75845685,321984051,76108896
20407524,250135810,36015203
45124381,353838715,81780690
6852884,311122171,74150575
80327595,352934577,81342957
57075,37060852,19597933
22377202,266188580,43066900
6852884,311122171,74150575
57075,37060852,19597933
41657774,324925348,69300052
36694755,249966290,11848947
41657774,324925348,69300052
48388358,174594291,23064371
80327595,352934577,81342957
8517910,264169770,8158177
24959113,77154657,24719115
19728,357894681,72732719
24959113,77154657,24719115
33421961,310392481,72261547
20407524,250135810,36015203
33906690,348755554,70260562
33421961,310392481,72261547
3333008,175899082,42784670
80393418,204694095,11848947
38155883,202178302,69006087
8173478,15111821,7195757
42644638,354513462,42473767
1299031,273734053,67186853
60193503,345724022,55410300
42644638,354513462,42473767
10765470,345990905,42522657
36772829,309438703,6154722
844519,212548785,437069
3333008,175899082,42784670
25731496,144142984,56974
8517910,49138417,8158177
58959073,23468646,8777739
844519,212548785,437069
7339794,356149321,40066694
16275880,80862584,276006
504669,172155554,45981434
2982335,338162961,78833119
17304743,123055424,21238080
41898282,253044228,50994705
4147639,111455867,25111032
18202172,124531267,18657183
728958,350857750,81265176
49699333,9193949,4143872
72202893,203543581,38755350
1683980,116650553,32749554
79086219,345141689,70953174
82102786,233014451,472287
18202172,124531267,18657183
999113,2504175,723678
98086,193026938,3730757
8517910,49138417,8158177
72202893,203543581,38755350
29878604,137212033,12942297
7760,46803463,3696066
1972417,40499714,52242
1576267,29471656,259384
2648829,10221625,4500176
36490558,100718951,11897326
7009518,188198436,17707542
8517910,264190944,8158177
1888623,127185636,12941794
69904509,334595129,53379976
2648829,10221625,4500176
33896659,337352687,79198540
3533283,208612485,60431497
29878604,137212033,12942297
59830865,309687585,274649
861305,126545859,2232217
29878604,137212033,12942297
1690313,61842345,63562587
40898141,346623878,73001040
13918850,230157482,54775696
42593623,241650922,13206016
55725251,122712233,36578213
36490558,100718951,11897326
36490558,100718951,11897326
78341263,141014343,41256864
16672,237101990,75422552
38737,24216135,1525981
8517910,49138417,8158177
22728,357122675,80915497
2060446,327113141,15345947
8450096,261114179,63754601
52682268,39211337,14101776
13918850,230157482,54775696
36490558,100718951,11897326
1750815,277219021,75755253
283483,143040428,9919
1299031,273734053,67186853
8655789,41030802,7670721
8517910,90270884,8158177
8517910,63793328,8158177
8517910,264190944,8158177
8192096,112647343,33164907
52682268,39211337,14101776
6535,39464018,47359
33221251,160953150,67055674
13706336,45936895,887802
71354125,357894807,53108288
16489489,9759448,47359
13706336,45936895,887802
32899407,260712390,64403099
8517910,49138417,8158177
6662054,7723911,3220763
41898282,22117089,7231148
47859124,232663478,21989234
553267,25298630,10211862
1299031,273734053,67186853
74463271,274782,7999168
71226785,352467362,79108787
8517910,63793328,8158177
43438,120291584,8115255
78249973,71829219,20658825
19231884,41923638,24190
18202172,124531267,18657183
43438,120291584,8115255
42739500,292627258,25207670
43438,120291584,8115255
13344781,141711791,6467760
8517910,264190944,8158177
1299031,273734053,67186853
42739500,292627258,25207670
19637079,21459883,8057643
48243292,170539174,2531208
288205,353800906,62722320
5220533,1576831,694842
19637079,21459883,8057643
439483,75022030,4510560
1276073,304457999,54895584
29337454,180539521,572452
4090813,357162953,27199778
28858354,51473177,3671647
73855198,190252739,450465
1252199,340416711,78103996
73582516,289979529,47258993
48243292,170539174,2531208
288205,353800906,62722320
31276401,140564189,15377824
40298165,47423688,17146082
79414145,351826704,81429683
5220533,1576831,694842
71063958,341193614,78472339
68517111,158579518,6208017
1322068,178580047,35094476
72450527,339143914,78884915
19857479,246322387,459687
40603352,79849093,848102
8517910,264190944,8158177
77274590,41923638,24190
40298165,47423688,17146082
21315076,259652641,8754276
81509162,307687692,73466769
41898282,100346588,37238315
36490558,100718951,11897326
90881,96510492,26871935
21315076,259652641,8754276
78089257,346464450,43011046
12159136,208053431,6865137
227823,154406339,21992475
3219081,311480802,54476045
1623028,227561999,12103471
277531,37824808,251211
791348,166008577,17888862
36490558,100718951,11897326
22093201,351454138,80750905
277531,37824808,251211
277531,37824808,251211
8517910,264190944,8158177
1830314,58051499,7303020
45124381,353838715,81780690
80667593,348576975,18273000
29139614,560495,10699181
41898282,346742506,55410300
73635276,308252274,73634596
8517910,264168728,8158177
74347264,351826704,81429683
62279048,194346531,6154722
42831097,244694886,27521938
37845953,194751519,50844873
10922356,340074308,67101130
686247,160313905,3494069
20118852,101627752,29125077
29139614,560495,10699181
1786772,72443007,11850518
686247,160313905,3494069
23476292,65914086,22474646
69196736,326994037,23452093
25496577,2532922,1108795
26707476,52161880,19211038
8517910,264190944,8158177
8655789,20328157,19962851
8517910,264168728,8158177
298721,8077957,2064170
41608708,67950895,46971470
1227433,72685026,22479449
79994928,162567634,18658529
298721,8077957,2064170
16672,237101990,75422552
79913779,288431736,11897326
584227,28449431,14364730
1053730,3199002,1294177
54192942,331853527,77377220
49931,248716128,38323203
79994928,162567634,18658529
27856297,164464447,20586649
2690773,41907649,6154722
24203491,21193524,47359
8655789,307441579,3852907
79913779,288431736,11897326
27856297,164464447,20586649
9135015,159377965,12545638
45210087,13169291,2017047
8517910,264190944,8158177
8517910,264168728,8158177
37845953,194751519,50844873
6204813,3786237,1453152
7896005,268042230,64403099
22344007,151624320,41340454
57005249,286505494,69383598
80332010,94153920,48099587
82023774,208832414,23521783
79913779,286991282,11897326
17335116,357482020,82441110
1842467,23992530,7937847
57005249,286505494,69383598
26843784,314195164,13241319
15742644,941279,1610658
46884106,166768035,46884409
1773227,357850991,1149235
8517910,264168728,8158177
20317649,271601189,54675094
38327334,306366900,27810343
439483,75022030,4510560
46884106,166768035,46884409
82165884,75287738,19211038
182601,350228332,63270280
58416744,266748005,11848947
2089455,294532468,1157480
8517910,264190944,8158177
439483,75022030,4510560
1451471,80862584,276006
52198440,149121954,41768318
439483,75022030,4510560
52198440,288387746,41768318
66322306,346428477,131524
78429158,333864861,73574746
25687724,117756215,18700703
8517910,264168728,8158177
9079781,25678869,1890152
66037475,355288061,82054574
17764118,69313892,24442300
11789931,72806941,5170557
66322306,346428477,131524
41898282,101807531,31455341
8517910,86929735,8158177
3679296,357610498,45006215
987963,192959304,67331591
441217,23468646,8777739
4661658,62446262,75733957
907998,4368244,909990
402248,133275023,35612527
5638499,250263461,45689142
79913779,288431736,11897326
12331683,4109559,29722151
7443887,21740844,792337
8517910,264190944,8158177
66037475,355288061,82054574
3016965,161615540,20126597
77814795,356543840,79134502
7443887,21740844,792337
7443887,21740844,792337
24808663,187224566,49677641
3531031,356380726,82238009
203261,299867499,72097027
54281882,273106075,57158033
79913779,288431736,11897326
8517910,86929735,8158177
26020997,153093579,18461506
11571917,238767919,15900782
4534621,96095106,18700703
5736783,213851501,8502422
35613825,328576963,49136103
49463229,150416640,15853348
6005355,241069061,72469037
2196685,328799483,78982867
44269226,341870406,6340587
345852,35863945,622644
661450,203468353,34047804
796120,219703233,18595324
8517910,264190944,8158177
4534621,96095106,18700703
5932628,341525390,71258838
2458907,92666218,4932819
5736783,213851501,8502422
79913779,286991282,11897326
68157650,313767611,6154722
36561426,63240043,20438115
79410894,333395328,24537496
1945821,228103273,47359
8517910,86929735,8158177
65646628,27631673,6154722
1945821,228103273,47359
22377202,266188580,43066900
22377202,266188580,43066900
36724586,145102495,36901296
48423384,357250251,80994925
26020997,153093579,18461506
8517910,264169770,8158177
77798312,231630997,35380635
42124006,49765480,13424735
16672,237101990,75422552
8517910,264190944,8158177
58416744,266748005,11848947
6305156,266153319,65442807
2953537,58557836,7528333
10896036,101726150,3979232
57647667,357894877,58074702
8517910,86929735,8158177
2953537,58557836,7528333
41898282,230157482,54775696
17980844,164466028,46283609
10129641,246674913,62078253
39589891,147497414,42994484
58416744,266748005,11848947
8293321,253044228,50994705
43204447,180659395,792337
49699333,317635114,36018178
94033,299651802,34572269
6305156,266153319,65442807
66050241,356008465,40686649
57895087,312277124,72505059
28851123,15489219,6283184
12169401,172496311,8374105
6305156,266153319,65442807
57895087,312277124,72505059
30866152,345619662,43250847
13588238,304582005,52545664
57647667,357894877,58074702
66050241,356008465,40686649
24314423,139590616,39153523
66050241,356008465,40686649
6235999,111455867,25111032
41898282,306116800,8897583
41898282,230157482,54775696
11474000,45057564,2292949
20172538,189752397,35498523
41898282,230157482,54775696
1279722,172104891,47674186
58416744,266748005,11848947
8517910,86929735,8158177
45124381,353838715,81780690
3007126,119683677,13625301
358882,147771640,2328632
48276564,351303318,3196067
6154987,297622945,52287977
49699333,317635114,36018178
44340628,212082377,35934180
3007126,119683677,13625301
41989590,277219021,75755253
6154987,297622945,52287977
22026079,80042799,8184587
1091472,61886109,2105791
1091472,61886109,2105791
49699333,317635114,36018178
8796347,21467110,20011530
11428869,126199585,22351667
8796347,21467110,20011530
6154987,297622945,52287977
23694709,234549009,1804169
1091472,61886109,2105791
9079781,25678869,1890152
1091472,61886109,2105791
41014070,145102495,36901296
81011302,27947499,12588134
10696356,305132874,54432684
8517910,86929735,8158177
8041470,145462234,1706741
21984908,21530861,8078093
41898282,15231212,887802
21984908,21530861,8078093
9079781,25678869,1890152
81426969,113850945,6923745
4457378,154513089,18133719
51952812,263535757,68457373
54281882,273106075,57158033
29053018,146103950,21285357
16672,237101990,75422552
42138902,357796117,2824585
13562139,201546443,32179889
1382877,107528654,10156234
8911409,3199002,1294177
13464896,162060701,4966501
25183118,231447992,59346619
13562139,201546443,32179889
16018654,153604167,32926315
18120951,356323562,44093098
54931286,229208072,18306895
41563,22725061,1628082
81402896,29375948,7542910
22204755,52631841,8601733
8517910,86929735,8158177
24224066,62036137,4941734
8517910,90270884,8158177
79007582,266363238,8418310
22169793,142451959,1895545
13191006,281285734,56869043
42593623,241650922,13206016
12750831,301709427,69682181
39516731,203587744,56705483
29086726,72685026,22479449
5136318,221554948,11466958
36855848,357305433,43447825
42593623,241650922,13206016
29033773,27732028,12788076
2193314,41881900,6154722
27856297,292590031,13138290
11883225,351152265,79704942
13572711,21963095,8184731
2193314,41881900,6154722
42593623,241650922,13206016
27856297,292590031,13138290
75879358,166410745,55936043
5138957,272455039,62875150
